69.00-99.00,0,高擎严选,302,786,1826,"['家居日用', '清洁用品', '清洁工具']",【瓷砖清洗神器】去重污 不伤瓷砖 持久耐脏,15866444039,临沂高擎电子商务有限公司,15192994317,https://haohuo.jinritemai.com/views/product/item?id=3409781788758165858
49.80,1,郑州文畅经典图书有限公司,497,783,1381,['其他'],增广贤文全集,18838958396,郑州文畅经典图书有限公司,18838958396,https://haohuo.jinritemai.com/views/product/item?id=3429811369120267154
79.00,0,河北渡波贸易有限公司,280,781,1891,"['礼品箱包', '精品男包', '男士钱包']",【品牌回馈】皮质柔软手感好 新升级多功能/钱包/证件包/卡包,17703202123,河北渡波贸易有限公司,17703202123,https://haohuo.jinritemai.com/views/product/item?id=3415329512139970129
70.62-109.09,1,,0,780,780,['其他'],【轩逸】左右脑开发游戏书10册 思维专注力训练 左右脑启蒙 2-6岁,15124597727,哈尔滨市明鹏商贸有限公司,15124597727,https://haohuo.jinritemai.com/views/product/item?id=3409217816669609590
49.90-39.90,2,前前后后商贸公司,186,780,1448,"['家居日用', '清洁用品', '清洁工具']",【爆款鼻毛修剪器】电动鼻毛修剪器 修鼻毛 修眉毛神器 ,18989846649,杭州前前后后商贸有限公司,18989846649,https://haohuo.jinritemai.com/views/product/item?id=3421848070063788087
89.00,1,羽熙服饰,26,778,3709,['其他'],金童w-0202男女童休闲春秋套装,13017919990,湖州织里羽熙服饰有限公司,17705725888,https://haohuo.jinritemai.com/views/product/item?id=3433257567244137084
39.00,1,玖嘉好物推荐小店,59,776,965,"['美妆', '面部护肤', 'T区护理']",【韩纪】竹炭祛黑头撕拉面膜,18042418863,杭州玖嘉网络科技有限公司,18854086161,https://haohuo.jinritemai.com/views/product/item?id=3433706019711282438
271.05-26.59,1,,9,775,775,"['母婴', '童装童鞋', '户外/运动服']",【预售】宝宝裤子加绒秋冬长裤加厚休闲裤BZB810DCK301,18116155703,上海半岛网络科技有限公司,15102114629,https://haohuo.jinritemai.com/views/product/item?id=3436087445966473973
95.00,1,上美集团专营店,774,774,774,['其他'],蛋蛋专享韩束红胶囊水,17537092301,上海束美化妆品有限公司,18317128110,https://haohuo.jinritemai.com/views/product/item?id=3428468933974447473
69.00,0,国际品牌店,130,774,992,['其他'],家用多功能直发梳轻松直发卷发全国包邮,15995931403,合肥灿谦电子商务有限公司,18156579430,https://haohuo.jinritemai.com/views/product/item?id=3429785000193696608
79.00,0,鑫海通达百货专卖店,51,772,1365,"['图书', '文学', '诗歌词曲']",【全8册】中国古代经典诗词,4008013352,大连鑫海通达实业有限公司,17319202181,https://haohuo.jinritemai.com/views/product/item?id=3422384779914573822
66.00,1,积木世界旗舰店,769,769,769,"['母婴', '寝居服饰', '婴儿鞋帽袜']",女童中筒袜（买一双送一双）,15088351373,湖州简创服饰有限公司,15088351373,https://haohuo.jinritemai.com/views/product/item?id=3435901143136512826
88.00,1,游提娜,244,767,3887,"['服饰内衣', '女装', '女士针织衫']",【爆套推荐】洋气百搭宽松上衣女秋季长袖格子针织衫,16620113002,秦汉新城游提百货店,13002018705,https://haohuo.jinritemai.com/views/product/item?id=3426738818043258608
48.90,1,万能静供应链,19,763,982,"['服饰内衣', '内衣', '保暖内衣']",男士德绒保暖套装,18957980618,义乌市万能静贸易有限公司,18957980618,https://haohuo.jinritemai.com/views/product/item?id=3435046549963544385
79.90,1,初夏堂三观专卖店,16,762,766,['其他'],初夏堂001隔离霜,020-29134703,广州三观文化传媒有限公司,16620179932,https://haohuo.jinritemai.com/views/product/item?id=3414555885492656566
39.00-99.00,0,深圳市光明区逸尔电子商行,205,761,3519,"['家居日用', '家纺', '地毯地垫']",【家庭必备】半圆地垫进门家用吉祥平安入户门垫,13528768268,深圳市光明区逸尔电子商行,17846828268,https://haohuo.jinritemai.com/views/product/item?id=3423137573747474395
68.00-98.00,2,如昇,265,761,1914,"['家居日用', '收纳用品', '收纳箱/盒']",华为全系列秒变保时捷皮纹,18194007317,深圳市龙华区如昇电子经营部,13392417900,https://haohuo.jinritemai.com/views/product/item?id=3433507676083095939
59.90-79.90,1,爱优品电器专营店,761,761,1501,"['家用电器', '个护健康', '按摩器']",Chigo/志高颈椎按摩器家用电动多功能护颈仪智能加热肩颈部按摩仪,13798276055,惠州爱优品电子商务有限公司,13798276055,https://haohuo.jinritemai.com/views/product/item?id=3430886773121789830
99.00,0,SIPV官方旗舰店,52,757,2505,"['鞋靴', '流行男鞋', '男士休闲鞋']",【超舒适，超透气】夏季男鞋纯手工冰丝网布透气时尚百搭休闲鞋2,,,,https://haohuo.jinritemai.com/views/product/item?id=3423721919223050127
58.00-49.00,1,天语花卉旗舰店,276,757,1494,"['农资绿植', '花卉绿植', '绿植盆栽']",【精品切花玫瑰老桩】四季开花 耐寒耐旱 轻松好养  室内外盆栽,18000141788,沭阳苏农花卉园艺场,18000141788,https://haohuo.jinritemai.com/views/product/item?id=3432917130889307367
49.00,0,知行商贸百货店,251,755,1465,['其他'], 【全集无删减】增广贤文 正版 中华国学原文注释译文故事,4008013352,大连知行传媒有限公司,17319202181,https://haohuo.jinritemai.com/views/product/item?id=3432589661065849521
58.00-68.00,1,依然美服饰女装,232,754,2475,['其他'],显瘦修身洋气减龄针织牛仔裤两件套,15113583671,深圳市依然美贸易有限公司,15113583671,https://haohuo.jinritemai.com/views/product/item?id=3434865109070171801
69.00,2,万事合实业,234,749,1810,"['图书', '童书', '励志/成长']",【好孩子习惯养成】培养孩子优秀品格，学会独立，战胜自我！,4006162220,郑州万事合实业有限公司,4006162220,https://haohuo.jinritemai.com/views/product/item?id=3417771791605725871
89.00,1,COGI高姿旗舰店,0,744,745,['其他'],【徐总严选】高姿蜂巢修护补水保湿酵母虾青素面膜,13916292294,上海展哲电子商务有限公司,15650855087,https://haohuo.jinritemai.com/views/product/item?id=3434865340897738097
49.90,1,酒仙网旗舰店,30,744,1944,"['酒类', '中外名酒', '白酒']",42°汾阳王吉祥1000ml单瓶,4006179999,酒仙网络科技股份有限公司,15801496454,https://haohuo.jinritemai.com/views/product/item?id=3428719961785425564
57.00,1,我不想吃饭,2,744,744,"['食品饮料', '休闲食品', '休闲零食']",妙可蓝多奶酪棒 420g*1袋 21支,13630761565,长春森罗万项科技有限公司,13944060509,https://haohuo.jinritemai.com/views/product/item?id=3422206081382906965
235.04-37.02,2,,743,743,743,['其他'],【 厂家直销】帅哥老铁青春宝典！男士素颜霜，一抹遮盖斑点皱纹,18142897124,广州迷紫化妆品有限公司,15711936753,https://haohuo.jinritemai.com/views/product/item?id=3433155471568151066
69.00-89.00,0,途萱小店,301,743,2532,['其他'],【透明防水胶】第八代升级 防水新方式 不砸砖还美观,15375336012,上海途萱信息科技有限公司,13599959101,https://haohuo.jinritemai.com/views/product/item?id=3433162624827796679
99.00,2,澳菲纯的店,147,742,1420,['其他'],【出差旅行必备】USB便携式剃须刀 干湿双剃,13501476580,深圳市龙岗区老潮贸易商行,13501476580,https://haohuo.jinritemai.com/views/product/item?id=3434145970500325976
69.00,1,千凯服饰,37,740,1679,['其他'],2020秋季新款糖果色莫代尔打底衫女纯色显瘦圆领长袖T恤衫,15356170126,杭州千凯贸易有限公司,15356170126,https://haohuo.jinritemai.com/views/product/item?id=3432969883783193185
69.00,1,欧佑童装,452,740,760,['其他'],JT加厚中长款棉服,18779230078,九江米多克服饰有限公司,18779230078,https://haohuo.jinritemai.com/views/product/item?id=3431478130072800230
59.00,1,合拍化妆品专营店,626,739,1306,['其他'],【一盒四支】爆款四色调套盒 女神必备 59元包邮到家,18148952604,广州一新文化传媒服务有限公司,18122030694,https://haohuo.jinritemai.com/views/product/item?id=3432241072930167842
39.80,1,Cature小壳,145,736,1029,['其他'],【养宠必备】小壳猫殿下原木豆腐混合猫砂 6L/袋,13122381817,上海弗艾柏生物科技有限公司,13122381817,https://haohuo.jinritemai.com/views/product/item?id=3432980771533663319
69.00-99.00,0,百年扁氏旗舰店,225,736,1561,"['家居日用', '生活日用', '暖贴']",通用版眼贴,4006023316,北京九州顺康电子商务有限公司,18831686863,https://haohuo.jinritemai.com/views/product/item?id=3417340093747301873
99.00,0,石蛙百货,9,736,1789,['其他'],99元4包1000g 锐源红枣夹核桃,4006279888,合肥市蜀山区石蛙百货商行,15857374751,https://haohuo.jinritemai.com/views/product/item?id=3424766004155304300
234.98-24.89,1,,735,735,735,['其他'],【索博士】邂逅香水（巴宝莉系列）Beiy,16628750670,涵丰（上海）电子商务工作室,16628750670,https://haohuo.jinritemai.com/views/product/item?id=3433849263313005000
39.80,1,一起练字品牌店,2,734,742,['其他'],一起练字幼小衔接少儿字帖3-6岁控笔数字拼音学前幼儿启蒙,15921173205,上海米范文化传播有限公司,15921173205,https://haohuo.jinritemai.com/views/product/item?id=3432044004773094912
68.00-48.00,0,壹莘专营店,0,734,11540,['其他'],造型笔,,,,https://haohuo.jinritemai.com/views/product/item?id=3434072977422067672
25.53-141.63,1,,18,732,732,['其他'],c20067卫衣套装,13395728670,湖州织里英伦儿服饰有限公司,13395728670,https://haohuo.jinritemai.com/views/product/item?id=3430534338826132683
184.09-98.44,1,,731,731,731,['其他'],宝宝针织毛衣衫-AH0721,13185222111,湖州织里小瑞琪服饰有限公司,17705725888,https://haohuo.jinritemai.com/views/product/item?id=3436693901874985934
89.90,1,Perfect Diary完美日记旗舰店,616,731,742,"['美妆', '香水彩妆', '修容/高光']",【直播】完美日记 高光,18122167052,广州逸仙电子商务有限公司,18122167052,https://haohuo.jinritemai.com/views/product/item?id=3434678157565891694
61.98-268.08,1,,5,731,731,['其他'],广西三红蜜柚1/2个装净重4-5斤现摘现发新鲜包邮,18977608810,百色市穗丰商贸有限公司,18606700671,https://haohuo.jinritemai.com/views/product/item?id=3436835335022241227
59.90,1,荷乐士官方旗舰店,401,730,1260,['其他'],荷乐士液体每日坚果可以喝的每日坚果200mLx12盒 ,0551-67103612,荷乐士（无锡）食品科技有限公司,15056053342,https://haohuo.jinritemai.com/views/product/item?id=3364691722763375324
79.00,0,火之炫电子商务,51,730,855,"['家居日用', '清洁用品', '清洁工具']",【剃须不留渣】精工手动3层刮胡刀,15380421910,南京火之炫电子商务有限公司,15380421910,https://haohuo.jinritemai.com/views/product/item?id=3423097166812603676
51.12-91.68,1,,727,727,727,['其他'],瑜伽环瑜珈圈练背开肩拉背健身拉伸体式舒展辅助器材,13961221165,常州市骏灵电子商务有限公司,13961221165,https://haohuo.jinritemai.com/views/product/item?id=3413441884792690931
69.00,1,薰颜服饰,240,727,1691,"['服饰内衣', '女装', '大码女装']",【初秋新品】气质女神百搭款针织开衫,15657390662,桐乡市濮院族家衣服装网店,13185302868,https://haohuo.jinritemai.com/views/product/item?id=3432390690263458233
99.00,0,酱香世家,372,726,1830,"['酒类', '中外名酒', '白酒']",【酒厂直供】53°纯粮酱香酒500ml 邀您品鉴,15685160121,贵州峡凌酒业有限公司,15085385542,https://haohuo.jinritemai.com/views/product/item?id=3424451874684827759
64.70,1,三只松鼠官方旗舰店,637,726,1434,['其他'],直播2推荐_【三只松鼠_猪蹄180g×3袋】休闲零食小吃熟食卤味,4008004900,三只松鼠股份有限公司,4008004900,https://haohuo.jinritemai.com/views/product/item?id=3419470144123083234
39.90-75.00,1,简泽优品,172,726,836,['其他'],苔知趣夹心海苔 每罐40g,17686903877,连云港简泽贸易有限公司,17686903877,https://haohuo.jinritemai.com/views/product/item?id=3424843384550986893
79.00,2,矩美图书专营店,153,726,1305,['其他'],【班主任推荐】写给孩子的趣味版《史记》，东北师范大学出版,15137066737,郑州矩美科技有限公司,18037882012,https://haohuo.jinritemai.com/views/product/item?id=3426294224503601567
99.00,1,谷可,725,725,725,"['服饰内衣', '服饰配件', '女士丝巾/围巾/披肩']",针织围巾披肩,13718708485,谷可（北京）服装有限公司,13718708485,https://haohuo.jinritemai.com/views/product/item?id=3414437464654367535
69.90,1,初么旗舰店,13,724,729,"['家居日用', '清洁用品', '纸品湿巾']",初么抽纸面巾纸擦手纸3层100抽24包/箱纸巾餐纸面巾纸婴儿面巾,010--59220402,北京康倍宝纸业有限公司,15320599697,https://haohuo.jinritemai.com/views/product/item?id=3415889219393071393
99.00,1,至味鲜海产品经营部,285,723,1085,"['生鲜', '海鲜水产', '贝类']",连云港 扇贝肉套餐 200g/包 拍8包发12包 另送2包鱼丸紫菜2包,15005127913,赣榆区海头镇挚鲜水产品经营部,15005127913,https://haohuo.jinritemai.com/views/product/item?id=3434050529750325522
59.90,1,简槑服饰,245,720,7085,['其他'],简槑儿童刺绣羽绒服20021（90-130）,19814798236,湖州织里简妞服饰有限公司,19814798236,https://haohuo.jinritemai.com/views/product/item?id=3427457780561410015
79.00-59.00,1,卓伦家居专营店,635,717,772,['其他'],卓伦  多功能座椅收纳袋,13341225364,青岛海风驰商贸有限公司,17669629163,https://haohuo.jinritemai.com/views/product/item?id=3429763924814339185
99.00-59.00,2,纽西之谜美妆旗舰店,240,715,1553,['其他'],纽西小精灵小苏打益生菌牙膏 亮白淡化黄牙渍 口腔清新,18964806400,上海优萃生物科技有限公司,18964806400,https://haohuo.jinritemai.com/views/product/item?id=3428525850855912383
59.00,1,嘉利玛索拉专卖店,205,713,2758,"['美妆', '香水彩妆', '美妆工具']",嘉利玛美妆蛋两只装Q弹柔软干湿两用上妆轻薄超服帖,17833471811,广州索拉品牌管理有限公司,18825133639,https://haohuo.jinritemai.com/views/product/item?id=3425748858146291436
59.98,1,芝洛洛旗舰店,694,713,773,"['食品饮料', '休闲食品', '饼干蛋糕']",芝洛洛｜网红零食肉松小贝160g*3盒1号,028-82659550,成都芝心食品有限公司,18111239901,https://haohuo.jinritemai.com/views/product/item?id=3425321886857494035
79.00,1,迪威服装商行,213,712,2408,['其他'],新款千鸟格黄金貂绒女士秋冬短款外套,18656860170,阜南县迪威服饰有限公司,18656860170,https://haohuo.jinritemai.com/views/product/item?id=3435432873623176402
79.00-99.00,0,壹成商贸,154,711,1307,"['家居日用', '收纳用品', '收纳架/篮']",【壹成商贸】多功能调料盒置物架 调味品厨房收纳用品套装,15272364911,石首市壹成商贸有限公司,15272364911,https://haohuo.jinritemai.com/views/product/item?id=3414051228940937191
137.59-7.34,1,,711,711,711,['其他'],东野圭吾：白金数据（漫画版）,01053324632,北京爱创思特文化传媒有限公司,15321991922,https://haohuo.jinritemai.com/views/product/item?id=3434123729012170922
40.00,1,袖珍夫妻五常大米,283,710,741,['其他'],东北糯玉米200gx10棒,15776954477,五常市原乡原味水稻种植专业合作社,15776954477,https://haohuo.jinritemai.com/views/product/item?id=3433703479229715274
181.69-1.88,1,,7,710,710,['其他'],韩版加绒卫衣裙,18367700919,温州市爱尚坊服装有限公司,18367700919,https://haohuo.jinritemai.com/views/product/item?id=3436455194026728969
69.00-99.00,0,贝尔臻选,0,710,1146,['其他'],家具地板保养油,13260002624,九江嘉曜科技有限公司,13260002624,https://haohuo.jinritemai.com/views/product/item?id=3425369930361650619
68.00-52.00,0,书宏文化,83,709,5816,"['图书', '中小学教辅', '小学通用']",【书宏斋】2020新编一二三四五六年级上册语文重点知识集锦彩印版,,,,https://haohuo.jinritemai.com/views/product/item?id=3434173260596660629
68.00,1,衣舍情服饰旗舰店,2,709,2371,['其他'],女童灰色套装,13266255609,深圳市心仪宝电子商务有限公司,13266255609,https://haohuo.jinritemai.com/views/product/item?id=3431067262663173235
67.12-143.13,1,,229,708,708,['其他'],【拍2件发3包】福源记牛肉粒100g袋装五香香辣味休闲零食肉类小吃,19975211729,晋江市龙湖镇福源食品厂,18065580370,https://haohuo.jinritemai.com/views/product/item?id=3436090553459176760
69.00,0,绿咖商贸,282,706,1088,"['运动户外', '户外鞋服', '户外袜']",【秋冬爆款 御寒保暖】男士防臭运动袜-买十送十,15205799283,义乌市绿咖商贸有限公司,15205798112,https://haohuo.jinritemai.com/views/product/item?id=3430329556924561927
49.00,1,Apple妈童装穿搭,221,706,2835,['其他'],IP联名款 男童卫衣+裤子（两件套）,17357233616,湖州织里棒球服饰有限公司,17357231853,https://haohuo.jinritemai.com/views/product/item?id=3431658059053839013
49.80,1,陶小川日用瓷器,130,704,704,"['厨具', '烹饪锅具', '煲类']",H【玲姐粉丝专属】橙色日式砂锅,18879411373,江西巨量文化传媒有限公司,18879411373,https://haohuo.jinritemai.com/views/product/item?id=3436439422831321265
274.19-71.88,1,,0,703,703,['其他'],透真氨基酸洗面奶女男深层清洁毛孔温和卸妆补水保湿控油洁面乳,18675957430,广州透真化妆品有限公司,18675957430,https://haohuo.jinritemai.com/views/product/item?id=3424480184819154744
79.00-99.00,0,天天鲜水果,62,702,1264,['其他'],四川黄心猕猴桃奇异果净重9斤/20粒/10粒/礼盒20粒单果110g-180g,,,,https://haohuo.jinritemai.com/views/product/item?id=3435360273601557208
69.00,1,常熟服装城呈春鞋业批发商行,414,702,3500,['其他'],2020新款双拉链短款马丁靴08,13773031319,常熟市服装城呈春鞋业商行,13773031319,https://haohuo.jinritemai.com/views/product/item?id=3434834644766427234
59.00,1,晒米女装严选店,382,701,1761,['其他'],“欢姐粉丝专享”  SM0983511,18588894256,广州晒米文化传播有限公司,18588894256,https://haohuo.jinritemai.com/views/product/item?id=3435579523184367020
35.24-205.11,1,,700,700,700,['其他'],小米猴山茶籽面部精华油修护细纹补水保湿提亮紧致敏感肌孕妇30ml,13316230563,广州小米猴山茶科技有限公司,13316230563,https://haohuo.jinritemai.com/views/product/item?id=3430885759593399932
69.00,1,博尼达专营店,700,700,700,"['美妆', '面部护肤', '精华']",润百颜水光次抛原液（5支装）,11111111111,北京博尼达科技有限公司,15380631654,https://haohuo.jinritemai.com/views/product/item?id=3383597209076508880
49.90,1,新宸建盏,194,700,945,"['厨具', '茶具/咖啡具', '茶杯']",八月13号场,13405917280,南平建阳新宸贸易有限公司,13405917280,https://haohuo.jinritemai.com/views/product/item?id=3435953947712588667
39.80,1,荷田田图书,272,697,1443,"['图书', '童书', '3', '6岁']",【秒杀 全16册】专注力训练贴纸书  儿童益智 全脑开发书 3-6岁,15503723455,广东荷田田文化传媒有限公司,18523582614,https://haohuo.jinritemai.com/views/product/item?id=3430010636283832070
59.90,1,怡果乐水果生鲜,2,696,696,['其他'],【坏果包赔】甘肃天水花牛苹果带箱10斤新鲜采摘,18108208449,成都蒲江兴国盛世农业有限公司,18108208449,https://haohuo.jinritemai.com/views/product/item?id=3436174113952165733
179.26-29.25,1,,0,694,694,['其他'],"蝴蝶结干发帽组合套装(65*20cm,56*10cm,10*20cm)ZA0J125201Q01",0571-28236232,浙江森马电子商务有限公司,17367057761,https://haohuo.jinritemai.com/views/product/item?id=3424979015323230358
69.00-59.00,2,一亩花海,90,694,1031,"['家居日用', '清洁用品', '居室清洁']",【清新自然】茜茜草植物芬香,17139958780,惠安县崇武镇淳澄日用品店,17139958780,https://haohuo.jinritemai.com/views/product/item?id=3429872963229451217
48.00,1,王婆家坛子菜,140,693,781,['其他'],王婆家泡菜850克*3罐,15183575106,四川一亩地生态农业发展有限公司,15583753456,https://haohuo.jinritemai.com/views/product/item?id=3433934456128462544
79.00,0,腾伍服饰百货商行,272,691,869,['其他'],【车家两用】多功能抱枕被79元买一送一！货到付款,17731729298,合肥市蜀山区腾伍百货商行,19931762788,https://haohuo.jinritemai.com/views/product/item?id=3434228000063930179
59.00,1,布衣部落,149,690,2395,['其他'],2020秋装直筒裤（L90斤-6XL175斤）,18086725795,苏州市布衣部落服饰有限公司,19951058530,https://haohuo.jinritemai.com/views/product/item?id=3433560224991202840
39.90,1,本该时鲜旗舰店,233,690,16319,['其他'],【坏果包赔】甘肃高山花牛苹果10斤 果园直供,17829500927,陕西本鲜农业科技有限公司,17829500927,https://haohuo.jinritemai.com/views/product/item?id=3434960425031205746
49.90,1,喻可旗舰店,59,688,849,['其他'],喻可-马丁靴998,17706583407,台州紫研贸易有限公司,17706765644,https://haohuo.jinritemai.com/views/product/item?id=3428153614655457973
57.82-283.12,0,,5,687,687,['其他'],纯色卡通高筒袜（五双装）,,,,https://haohuo.jinritemai.com/views/product/item?id=3436525440288818119
59.90,1,懿琪心选,46,687,687,['其他'],【前1000名31.9米】儿童棉服冬装棉袄加厚,17721100041,上海懿青贸易中心（有限合伙）,17721100041,https://haohuo.jinritemai.com/views/product/item?id=3436872460820203077
49.00,1,好孩子官方旗舰店,0,686,687,['其他'],6.family好孩子旗下婴儿浴巾100棉纱布被宝宝超柔六层,4008280000,好孩子儿童用品有限公司,18912681293,https://haohuo.jinritemai.com/views/product/item?id=3434468874706401224
276.47-4.75,1,,89,685,685,['其他'],YW756-1 纯棉孕妇修身打底裤,13767060801,上海卿贺实业有限公司,15021113128,https://haohuo.jinritemai.com/views/product/item?id=3436271229714181976
94.83-216.15,1,,684,684,684,['其他'],《浮生六记》+《人间词话》,4008356299,广州国馆文化传播有限公司,4008356299,https://haohuo.jinritemai.com/views/product/item?id=3365283730343254246
99.00,2,美思乐居家居用品店,337,683,953,['其他'],【隐形】隐形增高鞋垫 ，柔软包跟。高弹舒适，抗菌除臭,15377918136,福州台江区畅光照明有限公司,15377918136,https://haohuo.jinritemai.com/views/product/item?id=3388618251390036780
39.61-97.11,1,,6,683,683,['其他'],牛仔条纹连帽哈衣,18132086916,河北蓓宝商贸有限公司,19930730943,https://haohuo.jinritemai.com/views/product/item?id=3432412850138822827
69.00-89.00,2,七彩庄园,583,677,835,"['生鲜', '蔬菜', '根茎类']",山东蜜薯 5斤 10斤,400-9957-579,山东七彩庄园蔬菜食品基地有限公司,4009957579,https://haohuo.jinritemai.com/views/product/item?id=3424570828099027524
39.90-48.90,1,老树故事生鲜旗舰店,263,677,1526,"['生鲜', '水果', '更多水果']",【顺丰包邮、坏果包赔】四川突尼斯软籽石榴一级果5斤,15802869847,成都市老树果业有限公司,15802869847,https://haohuo.jinritemai.com/views/product/item?id=3433488874746291537
8.77-55.85,1,,75,675,675,"['宠物生活', '宠物主粮', '猫粮']",【粉丝团专属试吃】猫宴肉干猫粮风干鸡肉10g 100g 牛肉10g,15652414000,上海妙宴宠物食品有限公司,19121637609,https://haohuo.jinritemai.com/views/product/item?id=3434994028981149552
48.00,0,JaneDeiune日用品店,0,674,2329,"['服饰内衣', '服饰配件', '男士腰带/礼盒']",【48元=4条皮带】优质高端男士商务皮带,18006672506,三门县朵韵日用品店,18006672506,https://haohuo.jinritemai.com/views/product/item?id=3412940318511876089
69.00-99.00,2,美之梦户外专营店,201,674,1986,"['运动户外', '运动服饰', '运动配饰']",【秋冬必备】枫衣韵发热保暖护膝 中老年防寒必备,17513154283,邓州市美之梦商贸有限公司,18749001527,https://haohuo.jinritemai.com/views/product/item?id=3377645296908654017
99.00,1,七谷食补,325,673,1437,"['食品饮料', '饮料冲调', '冲饮谷物']",桃胶雪燕皂角米组合150g独立10小袋植物胶质胶颜羹,17724738739,深圳市七谷国际贸易有限公司,17724738739,https://haohuo.jinritemai.com/views/product/item?id=3428303504576519041
39.90,1,燕子大码女装店,180,673,1521,['其他'],加肥加大码妈妈装打底衫 （130斤-260斤)（XL-4XL）,18018179327,常熟市马克布什服饰贸易有限公司,18052437907,https://haohuo.jinritemai.com/views/product/item?id=3430781411207051774
95.72-157.61,0,,672,672,672,['其他'],致美艺美甲21-40号产品在这里,,,,https://haohuo.jinritemai.com/views/product/item?id=3437616422161936259
39.80,1,missyou食品旗舰店,615,671,1438,['其他'],好想你missyou嘟嘟果黑糖阿胶枣210g/袋（新）,13937130546,上海维燕贸易有限公司郑州分公司,17365980609,https://haohuo.jinritemai.com/views/product/item?id=3431891838443866413
99.00,0,老锅酒业,321,670,1221,"['酒类', '中外名酒', '白酒']",【酒厂直销】茅台镇老锅九年坤沙酒，500ml纯粮食酒，诚邀品鉴,13011111232,北京海鑫映画广告传媒有限公司,13011111232,https://haohuo.jinritemai.com/views/product/item?id=3420538899490070690
79.00,2,三德百货,93,669,1452,"['图书', '中小学教辅', '高中通用']",【高中必备】高中三年 物理 化学 生物公式定律及要点透析 通用版,4000584000,郑州市管城回族区三德百货商行,13674934003,https://haohuo.jinritemai.com/views/product/item?id=3434074010445547137
49.00,1,楼公子旗舰店,70,667,1590,['其他'],二杠中筒 8双装,15858995891,义乌市初见服饰有限公司,15858995891,https://haohuo.jinritemai.com/views/product/item?id=3430766114563569455
48.02-73.65,1,,26,667,667,['其他'],JEAN MISS 小城伊香系列170ml,15257701914,蕾蒂欧（上海）化妆品有限公司,15257701914,https://haohuo.jinritemai.com/views/product/item?id=3437024766702262508
99.00,2,吉善堂,243,661,1384,['其他'],【固本堂菊花决明子茶】10g/包，一盒15包,18663760860,山东吉善堂生物科技有限公司,15552538092,https://haohuo.jinritemai.com/views/product/item?id=3429214673642369018
157.54-92.88,1,,661,661,661,['其他'],GWIZ儿童入门数独玩具启蒙益智思维阶梯训练九宫格幼儿园桌面游戏,18888626641,宁波知客文化科技有限公司,18888626641,https://haohuo.jinritemai.com/views/product/item?id=3431478409186904143
99.00,0,六娃优选店,280,661,1428,"['食品饮料', '饮料冲调', '成人奶粉']",【驼奶粉6罐仅99】新疆原产 富含完全蛋白+矿物质 九瑾堂 320g/罐,055164931688,合肥六娃贸易有限公司,19965068056,https://haohuo.jinritemai.com/views/product/item?id=3432646857153720350
69.00,0,八爪鱼店铺,147,660,1105,"['美妆', '面部护肤', '面膜']",涂抹式 嫩肤+免洗,4006660605,上饶市八爪鱼科技有限公司,4006660605,https://haohuo.jinritemai.com/views/product/item?id=3430945096630180436
49.90,1,坚能防水,225,658,1712,"['家装建材', '墙地面材料', '油漆/涂料']",爆款【沃特浦防水】49.9元6斤屋顶专用补漏丨开桶即刷丨顺丰包邮,13042528000,南京修居客建筑工程有限公司,18851915144,https://haohuo.jinritemai.com/views/product/item?id=3433162444388886809
49.00-69.00,2,艾然宜家工厂店,84,652,1188,"['家居日用', '生活日用', '暖贴']",【超值一盒18贴】艾然宜家艾叶颈椎贴,19937700895,南阳艾然实业有限公司,19937700895,https://haohuo.jinritemai.com/views/product/item?id=3400850288326901494
39.70,1,美食汇选企业店,190,652,6303,"['食品饮料', '休闲食品', '饼干蛋糕']",翼养源芝士留心酥新鲜烘焙网红糕点零食330克（拍1发2）,18507710225,广西南宁黎师优品食品有限公司,13481799012,https://haohuo.jinritemai.com/views/product/item?id=3425919883626602028
265.59-65.24,0,,651,651,651,['其他'],【男神必备】黑科技全自动剃须刀 随身携带 持久续航免费试用,18983980465,台州市米姿妮眼镜有限公司,18983980465,https://haohuo.jinritemai.com/views/product/item?id=3436820113783951062
42.00,1,王芳的书屋,647,647,647,"['图书', '童书', '儿童文学']",《金钱》（儿童财商启蒙，认识金钱，管理零花钱，适合6岁+）,01053324632,北京爱创思特文化传媒有限公司,15321991922,https://haohuo.jinritemai.com/views/product/item?id=3432386841981117311
49.90,1,亲宠假日宠物店,106,646,1683,['其他'],摩顿乡村鸡块  猫狗宠物零食 真肉块 非肉泥、五大营养保障 ,18910733552,北京颐信宠物食品有限公司,18910733552,https://haohuo.jinritemai.com/views/product/item?id=3434951510826583286
69.00,0,苍南豪霖贸易有限公司,0,646,646,"['服饰内衣', '内衣', '商务男袜']",【清仓处理】飞行员纯棉运动防臭男袜  四季款,13506644893,苍南豪霖贸易有限公司,18368726818,https://haohuo.jinritemai.com/views/product/item?id=3422930889301219817
258.83-77.18,1,,646,646,646,['其他'],长袖两件套猫咪,18632986714,河北献尧制衣有限公司,17659995150,https://haohuo.jinritemai.com/views/product/item?id=3424592908525911566
49.00-69.00,2,杰一专营店,238,646,1207,"['家居日用', '生活日用', '暖贴']",【艾草颈椎贴】一贴多用，保护颈椎，厂家直销,19139979998,河南杰一电子商务有限公司,19139979998,https://haohuo.jinritemai.com/views/product/item?id=3416987878469797919
